white_rating,black_rating,opening_name,opening_eco,time_control,num_moves,result,rating_diff,avg_rating,higher_rated_won
1541,1520,Pirc Defense,B07,Rapid,45,white,21,1530.5,True
1728,1614,Queen's Gambit,D06,Classical,29,white,114,1671.0,True
1569,1535,Italian Game,C50,Classical,63,black,34,1552.0,False
1659,1579,Pirc Defense,B07,Bullet,29,draw,80,1619.0,False
1289,1395,Pirc Defense,B07,Blitz,56,black,-106,1342.0,True
1446,1473,Queen's Gambit,D06,Bullet,68,black,-27,1459.5,True
1559,1529,English Opening,A10,Blitz,51,black,30,1544.0,False
1746,1623,Ruy Lopez,C60,Blitz,60,white,123,1684.5,True
1382,1441,English Opening,A10,Blitz,26,white,-59,1411.5,False
1656,1578,Scandinavian Defense,B01,Bullet,30,draw,78,1617.0,False
1420,1460,Scandinavian Defense,B01,Classical,58,white,-40,1440.0,False
1465,1483,King's Indian Defense,E60,Bullet,31,white,-18,1474.0,False
1749,1625,Scandinavian Defense,B01,Bullet,34,black,124,1687.0,False
902,1201,King's Indian Defense,E60,Rapid,58,black,-299,1051.5,True
1111,1305,London System,D02,Rapid,64,draw,-194,1208.0,False
1055,1277,Ruy Lopez,C60,Blitz,50,black,-222,1166.0,True
800,1150,Caro-Kann Defense,B10,Blitz,66,black,-350,975.0,True
1297,1399,French Defense,C00,Bullet,45,black,-102,1348.0,True
1725,1613,King's Indian Defense,E60,Bullet,62,black,112,1669.0,False
1415,1458,Italian Game,C50,Blitz,22,white,-43,1436.5,False
1559,1529,Queen's Gambit,D06,Blitz,58,black,30,1544.0,False
1827,1664,Pirc Defense,B07,Blitz,46,black,163,1745.5,False
1898,1699,Italian Game,C50,Bullet,65,white,199,1798.5,True
1479,1489,English Opening,A10,Blitz,70,draw,-10,1484.0,False
1906,1703,English Opening,A10,Rapid,39,white,203,1804.5,True
1528,1514,Caro-Kann Defense,B10,Bullet,26,black,14,1521.0,False
1249,1375,Sicilian Defense,B20,Bullet,61,black,-126,1312.0,True
1322,1411,Sicilian Defense,B20,Blitz,44,black,-89,1366.5,True
1056,1278,Queen's Gambit,D06,Rapid,36,draw,-222,1167.0,False
1234,1367,Italian Game,C50,Blitz,55,black,-133,1300.5,True
1393,1447,Italian Game,C50,Rapid,62,draw,-54,1420.0,False
1741,1620,Italian Game,C50,Blitz,30,white,121,1680.5,True
2016,1758,Ruy Lopez,C60,Bullet,68,white,258,1887.0,True
1085,1292,Slav Defense,D10,Blitz,33,black,-207,1188.5,True
1618,1559,English Opening,A10,Bullet,69,black,59,1588.5,False
1188,1344,Sicilian Defense,B20,Rapid,66,black,-156,1266.0,True
1642,1571,English Opening,A10,Bullet,28,draw,71,1606.5,False
1461,1481,Italian Game,C50,Bullet,36,black,-20,1471.0,True
951,1226,Caro-Kann Defense,B10,Blitz,36,black,-275,1088.5,True
1778,1639,Sicilian Defense,B20,Blitz,48,white,139,1708.5,True
1318,1409,Italian Game,C50,Blitz,20,black,-91,1363.5,True
1340,1420,Italian Game,C50,Blitz,44,draw,-80,1380.0,False
1179,1339,Caro-Kann Defense,B10,Classical,33,black,-160,1259.0,True
1304,1402,Caro-Kann Defense,B10,Rapid,50,draw,-98,1353.0,False
1628,1564,French Defense,C00,Rapid,38,black,64,1596.0,False
1443,1471,English Opening,A10,Blitz,66,white,-28,1457.0,False
1599,1550,Scandinavian Defense,B01,Blitz,44,black,49,1574.5,False
1609,1555,Scandinavian Defense,B01,Blitz,43,black,54,1582.0,False
1896,1698,King's Indian Defense,E60,Blitz,27,white,198,1797.0,True
1397,1448,King's Indian Defense,E60,Blitz,37,black,-51,1422.5,True
1057,1279,Caro-Kann Defense,B10,Blitz,37,white,-222,1168.0,False
1820,1660,Ruy Lopez,C60,Bullet,60,white,160,1740.0,True
1401,1451,Caro-Kann Defense,B10,Bullet,64,white,-50,1426.0,False
1834,1667,Sicilian Defense,B20,Rapid,30,draw,167,1750.5,False
1615,1557,Pirc Defense,B07,Bullet,24,white,58,1586.0,True
1461,1481,French Defense,C00,Blitz,39,black,-20,1471.0,True
1605,1553,London System,D02,Blitz,26,black,52,1579.0,False
2085,1792,Pirc Defense,B07,Bullet,33,white,293,1938.5,True
2123,1811,Caro-Kann Defense,B10,Rapid,68,white,312,1967.0,True
1521,1511,Slav Defense,D10,Bullet,37,black,10,1516.0,False
1548,1524,Caro-Kann Defense,B10,Rapid,30,white,24,1536.0,True
1823,1662,Italian Game,C50,Rapid,59,white,161,1742.5,True
1246,1373,Sicilian Defense,B20,Bullet,43,white,-127,1309.5,False
1600,1550,Italian Game,C50,Bullet,50,black,50,1575.0,False
1492,1496,Pirc Defense,B07,Blitz,50,white,-4,1494.0,False
1594,1547,Caro-Kann Defense,B10,Blitz,37,white,47,1570.5,True
1250,1375,Queen's Gambit,D06,Bullet,50,white,-125,1312.5,False
1023,1261,Caro-Kann Defense,B10,Classical,21,black,-238,1142.0,True
878,1189,Queen's Gambit,D06,Bullet,21,black,-311,1033.5,True
1165,1333,Slav Defense,D10,Rapid,21,black,-168,1249.0,True
1362,1431,Pirc Defense,B07,Bullet,67,white,-69,1396.5,False
1412,1456,Italian Game,C50,Classical,22,black,-44,1434.0,True
2081,1790,Scandinavian Defense,B01,Bullet,38,white,291,1935.5,True
1832,1666,French Defense,C00,Blitz,22,white,166,1749.0,True
1211,1355,Sicilian Defense,B20,Blitz,65,white,-144,1283.0,False
1604,1552,Pirc Defense,B07,Bullet,20,black,52,1578.0,False
1378,1439,Sicilian Defense,B20,Rapid,53,white,-61,1408.5,False
1415,1458,Ruy Lopez,C60,Bullet,56,white,-43,1436.5,False
1556,1528,Sicilian Defense,B20,Blitz,35,white,28,1542.0,True
1686,1593,Caro-Kann Defense,B10,Blitz,25,black,93,1639.5,False
1398,1449,English Opening,A10,Blitz,44,white,-51,1423.5,False
1819,1659,Queen's Gambit,D06,Bullet,56,white,160,1739.0,True
1157,1328,Sicilian Defense,B20,Bullet,69,black,-171,1242.5,True
1502,1501,Italian Game,C50,Bullet,50,black,1,1501.5,False
2279,1889,Pirc Defense,B07,Blitz,43,white,390,2084.0,True
1567,1534,London System,D02,Bullet,34,white,33,1550.5,True
1930,1715,Pirc Defense,B07,Classical,32,white,215,1822.5,True
1527,1513,King's Indian Defense,E60,Blitz,21,white,14,1520.0,True
1674,1587,King's Indian Defense,E60,Blitz,21,white,87,1630.5,True
1483,1492,London System,D02,Blitz,58,black,-9,1487.5,True
1449,1475,English Opening,A10,Bullet,39,white,-26,1462.0,False
1266,1383,Caro-Kann Defense,B10,Blitz,20,black,-117,1324.5,True
1629,1564,Queen's Gambit,D06,Bullet,59,white,65,1596.5,True
1245,1373,Caro-Kann Defense,B10,Blitz,68,white,-128,1309.0,False
1700,1600,Sicilian Defense,B20,Blitz,61,black,100,1650.0,False
1826,1663,Ruy Lopez,C60,Blitz,59,black,163,1744.5,False
1610,1555,Scandinavian Defense,B01,Classical,49,white,55,1582.5,True
1414,1457,Slav Defense,D10,Bullet,52,black,-43,1435.5,True
1636,1568,Italian Game,C50,Blitz,68,white,68,1602.0,True
1407,1453,Italian Game,C50,Bullet,43,black,-46,1430.0,True
1781,1641,Italian Game,C50,Blitz,43,black,140,1711.0,False
951,1226,London System,D02,Rapid,64,black,-275,1088.5,True
1399,1449,Queen's Gambit,D06,Bullet,58,black,-50,1424.0,True
903,1202,Queen's Gambit,D06,Blitz,40,black,-299,1052.5,True
1051,1275,Sicilian Defense,B20,Blitz,69,black,-224,1163.0,True
1909,1704,Pirc Defense,B07,Bullet,56,white,205,1806.5,True
1769,1635,Caro-Kann Defense,B10,Classical,62,white,134,1702.0,True
1284,1392,London System,D02,Blitz,55,black,-108,1338.0,True
1049,1274,Scandinavian Defense,B01,Rapid,63,draw,-225,1161.5,False
611,1056,Italian Game,C50,Blitz,62,black,-445,833.5,True
1337,1419,London System,D02,Classical,22,black,-82,1378.0,True
2226,1863,King's Indian Defense,E60,Bullet,28,white,363,2044.5,True
1630,1565,English Opening,A10,Blitz,66,white,65,1597.5,True
1332,1416,Ruy Lopez,C60,Rapid,40,white,-84,1374.0,False
1640,1570,Slav Defense,D10,Blitz,56,white,70,1605.0,True
1032,1266,Pirc Defense,B07,Blitz,66,black,-234,1149.0,True
1411,1456,French Defense,C00,Classical,41,black,-45,1433.5,True
1530,1515,Italian Game,C50,Blitz,20,black,15,1522.5,False
1474,1487,Slav Defense,D10,Blitz,53,white,-13,1480.5,False
1737,1618,Slav Defense,D10,Blitz,48,white,119,1677.5,True
1603,1551,King's Indian Defense,E60,Rapid,67,white,52,1577.0,True
1700,1600,King's Indian Defense,E60,Rapid,58,white,100,1650.0,True
1293,1396,Ruy Lopez,C60,Blitz,57,black,-103,1344.5,True
1769,1634,Sicilian Defense,B20,Bullet,46,white,135,1701.5,True
1989,1745,Pirc Defense,B07,Bullet,68,white,244,1867.0,True
1209,1355,Caro-Kann Defense,B10,Blitz,38,black,-146,1282.0,True
1234,1367,Queen's Gambit,D06,Rapid,52,black,-133,1300.5,True
1901,1701,Scandinavian Defense,B01,Blitz,51,draw,200,1801.0,False
1443,1472,Sicilian Defense,B20,Bullet,20,black,-29,1457.5,True
1921,1710,Sicilian Defense,B20,Bullet,68,black,211,1815.5,False
1367,1433,Ruy Lopez,C60,Blitz,55,draw,-66,1400.0,False
1937,1719,Caro-Kann Defense,B10,Rapid,58,white,218,1828.0,True
1539,1519,French Defense,C00,Bullet,23,black,20,1529.0,False
1577,1538,Ruy Lopez,C60,Blitz,52,white,39,1557.5,True
1969,1734,French Defense,C00,Rapid,21,white,235,1851.5,True
1391,1445,French Defense,C00,Classical,58,black,-54,1418.0,True
1218,1359,King's Indian Defense,E60,Bullet,68,black,-141,1288.5,True
1365,1432,King's Indian Defense,E60,Classical,24,black,-67,1398.5,True
1636,1568,Slav Defense,D10,Blitz,27,white,68,1602.0,True
1030,1265,London System,D02,Rapid,36,black,-235,1147.5,True
1691,1595,Queen's Gambit,D06,Bullet,57,white,96,1643.0,True
1338,1419,Slav Defense,D10,Blitz,45,white,-81,1378.5,False
1844,1672,King's Indian Defense,E60,Blitz,49,draw,172,1758.0,False
782,1141,Ruy Lopez,C60,Blitz,28,black,-359,961.5,True
1264,1382,French Defense,C00,Blitz,57,black,-118,1323.0,True
994,1247,Scandinavian Defense,B01,Blitz,51,black,-253,1120.5,True
1252,1376,London System,D02,Blitz,53,black,-124,1314.0,True
1574,1537,French Defense,C00,Bullet,39,white,37,1555.5,True
1446,1473,Italian Game,C50,Blitz,55,white,-27,1459.5,False
1424,1462,Ruy Lopez,C60,Bullet,58,black,-38,1443.0,True
1452,1476,Italian Game,C50,Classical,48,black,-24,1464.0,True
1561,1530,Scandinavian Defense,B01,Classical,37,white,31,1545.5,True
1197,1348,King's Indian Defense,E60,Bullet,48,black,-151,1272.5,True
1712,1606,Caro-Kann Defense,B10,Bullet,38,black,106,1659.0,False
1699,1600,Scandinavian Defense,B01,Bullet,61,white,99,1649.5,True
1616,1558,London System,D02,Blitz,65,white,58,1587.0,True
1667,1584,London System,D02,Rapid,33,white,83,1625.5,True
1589,1545,Italian Game,C50,Blitz,39,black,44,1567.0,False
2111,1806,English Opening,A10,Bullet,34,white,305,1958.5,True
1474,1487,Slav Defense,D10,Bullet,30,white,-13,1480.5,False
1408,1454,London System,D02,Bullet,67,black,-46,1431.0,True
1274,1387,Queen's Gambit,D06,Rapid,21,white,-113,1330.5,False
1190,1345,French Defense,C00,Blitz,28,black,-155,1267.5,True
1127,1314,Slav Defense,D10,Blitz,30,draw,-187,1220.5,False
1233,1366,Sicilian Defense,B20,Blitz,69,white,-133,1299.5,False
1479,1490,King's Indian Defense,E60,Classical,30,white,-11,1484.5,False
1600,1550,Italian Game,C50,Blitz,59,white,50,1575.0,True
1515,1507,Slav Defense,D10,Rapid,24,black,8,1511.0,False
1270,1385,Sicilian Defense,B20,Rapid,67,black,-115,1327.5,True
1770,1635,Sicilian Defense,B20,Blitz,68,white,135,1702.5,True
1722,1611,Queen's Gambit,D06,Rapid,24,black,111,1666.5,False
1452,1476,Ruy Lopez,C60,Bullet,45,white,-24,1464.0,False
1304,1402,Caro-Kann Defense,B10,Blitz,53,black,-98,1353.0,True
1665,1583,Queen's Gambit,D06,Bullet,24,white,82,1624.0,True
1556,1528,French Defense,C00,Blitz,56,black,28,1542.0,False
1066,1283,King's Indian Defense,E60,Bullet,51,black,-217,1174.5,True
1480,1490,King's Indian Defense,E60,Bullet,43,white,-10,1485.0,False
1579,1540,Pirc Defense,B07,Bullet,59,draw,39,1559.5,False
1230,1365,Caro-Kann Defense,B10,Blitz,49,black,-135,1297.5,True
1557,1529,King's Indian Defense,E60,Blitz,40,black,28,1543.0,False
1064,1282,Scandinavian Defense,B01,Blitz,38,black,-218,1173.0,True
1901,1701,Ruy Lopez,C60,Blitz,67,white,200,1801.0,True
1874,1687,Scandinavian Defense,B01,Classical,24,white,187,1780.5,True
1424,1462,Slav Defense,D10,Classical,20,black,-38,1443.0,True
1609,1554,Queen's Gambit,D06,Bullet,51,black,55,1581.5,False
777,1138,Ruy Lopez,C60,Blitz,32,black,-361,957.5,True
1153,1326,French Defense,C00,Blitz,55,black,-173,1239.5,True
1412,1456,Queen's Gambit,D06,Rapid,21,black,-44,1434.0,True
1178,1339,English Opening,A10,Blitz,33,black,-161,1258.5,True
1714,1607,Slav Defense,D10,Rapid,28,white,107,1660.5,True
2099,1799,English Opening,A10,Bullet,51,white,300,1949.0,True
1147,1323,Italian Game,C50,Blitz,44,black,-176,1235.0,True
1249,1375,Queen's Gambit,D06,Rapid,53,white,-126,1312.0,False
1571,1536,Scandinavian Defense,B01,Blitz,42,black,35,1553.5,False
1983,1741,Queen's Gambit,D06,Rapid,32,white,242,1862.0,True
1133,1316,English Opening,A10,Bullet,33,black,-183,1224.5,True
1575,1538,Scandinavian Defense,B01,Bullet,56,draw,37,1556.5,False
2046,1773,Queen's Gambit,D06,Bullet,47,white,273,1909.5,True
1004,1252,English Opening,A10,Bullet,67,white,-248,1128.0,False
1116,1308,French Defense,C00,Bullet,31,black,-192,1212.0,True
1373,1437,Italian Game,C50,Blitz,69,black,-64,1405.0,True
1344,1422,French Defense,C00,Blitz,26,black,-78,1383.0,True
1744,1622,Caro-Kann Defense,B10,Blitz,31,white,122,1683.0,True
1572,1536,Sicilian Defense,B20,Blitz,29,white,36,1554.0,True
968,1234,Slav Defense,D10,Bullet,69,black,-266,1101.0,True
1655,1578,King's Indian Defense,E60,Blitz,39,white,77,1616.5,True
1327,1414,Sicilian Defense,B20,Bullet,52,white,-87,1370.5,False
1882,1691,Slav Defense,D10,Rapid,67,white,191,1786.5,True
1312,1406,Slav Defense,D10,Bullet,35,draw,-94,1359.0,False
1309,1404,Sicilian Defense,B20,Blitz,55,draw,-95,1356.5,False
1662,1581,Italian Game,C50,Rapid,57,white,81,1621.5,True
1729,1615,French Defense,C00,Blitz,56,black,114,1672.0,False
1634,1567,King's Indian Defense,E60,Blitz,33,white,67,1600.5,True
994,1247,Scandinavian Defense,B01,Blitz,67,black,-253,1120.5,True
1661,1580,Caro-Kann Defense,B10,Bullet,35,black,81,1620.5,False
1190,1345,English Opening,A10,Blitz,21,black,-155,1267.5,True
1571,1536,Sicilian Defense,B20,Rapid,63,white,35,1553.5,True
1073,1287,English Opening,A10,Classical,64,black,-214,1180.0,True
1634,1567,Slav Defense,D10,Blitz,22,white,67,1600.5,True
1258,1379,King's Indian Defense,E60,Blitz,42,white,-121,1318.5,False
1115,1307,Caro-Kann Defense,B10,Rapid,23,black,-192,1211.0,True
1714,1607,Queen's Gambit,D06,Blitz,55,draw,107,1660.5,False
1572,1536,Pirc Defense,B07,Bullet,66,black,36,1554.0,False
1316,1408,Sicilian Defense,B20,Bullet,62,white,-92,1362.0,False
1935,1717,Queen's Gambit,D06,Bullet,57,black,218,1826.0,False
1368,1434,Italian Game,C50,Blitz,45,black,-66,1401.0,True
1510,1505,Slav Defense,D10,Bullet,66,white,5,1507.5,True
1581,1541,Caro-Kann Defense,B10,Bullet,25,white,40,1561.0,True
1314,1407,Pirc Defense,B07,Bullet,40,black,-93,1360.5,True
1641,1570,English Opening,A10,Classical,43,white,71,1605.5,True
1340,1420,King's Indian Defense,E60,Bullet,62,white,-80,1380.0,False
1377,1439,King's Indian Defense,E60,Bullet,53,black,-62,1408.0,True
1909,1705,Ruy Lopez,C60,Blitz,22,white,204,1807.0,True
1188,1344,King's Indian Defense,E60,Bullet,37,white,-156,1266.0,False
776,1138,Scandinavian Defense,B01,Classical,23,black,-362,957.0,True
1983,1741,Pirc Defense,B07,Classical,49,white,242,1862.0,True
2265,1883,King's Indian Defense,E60,Blitz,66,white,382,2074.0,True
1378,1439,Pirc Defense,B07,Blitz,53,black,-61,1408.5,True
919,1210,Pirc Defense,B07,Blitz,20,white,-291,1064.5,False
1407,1454,King's Indian Defense,E60,Bullet,62,black,-47,1430.5,True
1414,1457,Caro-Kann Defense,B10,Bullet,69,black,-43,1435.5,True
1443,1471,Italian Game,C50,Bullet,37,white,-28,1457.0,False
1166,1333,Queen's Gambit,D06,Bullet,50,black,-167,1249.5,True
1674,1587,Slav Defense,D10,Blitz,51,white,87,1630.5,True
1657,1578,Italian Game,C50,Bullet,57,draw,79,1617.5,False
1052,1276,French Defense,C00,Bullet,29,black,-224,1164.0,True
1710,1605,Scandinavian Defense,B01,Blitz,57,black,105,1657.5,False
2116,1808,Ruy Lopez,C60,Blitz,60,black,308,1962.0,False
1552,1526,Pirc Defense,B07,Bullet,65,black,26,1539.0,False
1399,1450,English Opening,A10,Bullet,64,black,-51,1424.5,True
1457,1478,Sicilian Defense,B20,Bullet,62,black,-21,1467.5,True
1685,1593,Ruy Lopez,C60,Bullet,23,white,92,1639.0,True
981,1241,Scandinavian Defense,B01,Rapid,22,black,-260,1111.0,True
1549,1524,Slav Defense,D10,Classical,46,black,25,1536.5,False
1383,1442,Pirc Defense,B07,Blitz,70,draw,-59,1412.5,False
2054,1777,Slav Defense,D10,Blitz,42,white,277,1915.5,True
1448,1474,Sicilian Defense,B20,Rapid,66,draw,-26,1461.0,False
2000,1750,Scandinavian Defense,B01,Blitz,25,black,250,1875.0,False
1169,1335,Italian Game,C50,Bullet,56,black,-166,1252.0,True
1676,1588,Sicilian Defense,B20,Bullet,31,white,88,1632.0,True
1596,1548,Scandinavian Defense,B01,Blitz,50,black,48,1572.0,False
1239,1369,Caro-Kann Defense,B10,Blitz,31,white,-130,1304.0,False
1553,1526,English Opening,A10,Bullet,27,white,27,1539.5,True
1864,1682,Slav Defense,D10,Bullet,37,draw,182,1773.0,False
1403,1452,Sicilian Defense,B20,Blitz,50,draw,-49,1427.5,False
992,1246,King's Indian Defense,E60,Bullet,50,white,-254,1119.0,False
1495,1498,Slav Defense,D10,Blitz,21,white,-3,1496.5,False
1229,1364,Caro-Kann Defense,B10,Blitz,42,black,-135,1296.5,True
1397,1448,King's Indian Defense,E60,Blitz,37,black,-51,1422.5,True
1476,1488,Caro-Kann Defense,B10,Bullet,43,draw,-12,1482.0,False
988,1244,Slav Defense,D10,Bullet,20,black,-256,1116.0,True
1015,1257,Sicilian Defense,B20,Rapid,29,black,-242,1136.0,True
1645,1573,Slav Defense,D10,Blitz,55,draw,72,1609.0,False
1343,1421,London System,D02,Bullet,65,black,-78,1382.0,True
731,1116,London System,D02,Bullet,67,black,-385,923.5,True
1735,1617,French Defense,C00,Rapid,55,white,118,1676.0,True
1582,1541,King's Indian Defense,E60,Rapid,43,black,41,1561.5,False
1286,1393,French Defense,C00,Rapid,49,black,-107,1339.5,True
1105,1303,Queen's Gambit,D06,Blitz,44,black,-198,1204.0,True
1751,1626,Slav Defense,D10,Blitz,39,white,125,1688.5,True
1605,1553,King's Indian Defense,E60,Blitz,43,white,52,1579.0,True
2215,1858,Scandinavian Defense,B01,Bullet,25,white,357,2036.5,True
1626,1563,Italian Game,C50,Blitz,49,white,63,1594.5,True
1616,1558,London System,D02,Blitz,53,draw,58,1587.0,False
1450,1475,English Opening,A10,Bullet,84,draw,-25,1462.5,False
1745,1622,Pirc Defense,B07,Rapid,47,draw,123,1683.5,False
1688,1594,Italian Game,C50,Blitz,59,white,94,1641.0,True
1876,1688,King's Indian Defense,E60,Bullet,55,white,188,1782.0,True
1344,1422,King's Indian Defense,E60,Blitz,30,black,-78,1383.0,True
1369,1434,King's Indian Defense,E60,Rapid,54,white,-65,1401.5,False
1356,1428,Sicilian Defense,B20,Classical,26,white,-72,1392.0,False
1737,1618,Caro-Kann Defense,B10,Blitz,58,black,119,1677.5,False
1950,1725,Queen's Gambit,D06,Classical,21,white,225,1837.5,True
1362,1431,English Opening,A10,Rapid,70,draw,-69,1396.5,False
1373,1437,Ruy Lopez,C60,Rapid,68,black,-64,1405.0,True
1594,1547,Caro-Kann Defense,B10,Rapid,59,white,47,1570.5,True
1426,1463,English Opening,A10,Blitz,51,black,-37,1444.5,True
1786,1643,Sicilian Defense,B20,Rapid,49,black,143,1714.5,False
824,1162,London System,D02,Blitz,49,white,-338,993.0,False
1252,1376,Scandinavian Defense,B01,Rapid,51,black,-124,1314.0,True
1265,1382,Sicilian Defense,B20,Bullet,37,black,-117,1323.5,True
804,1152,Sicilian Defense,B20,Rapid,25,black,-348,978.0,True
1211,1356,Slav Defense,D10,Classical,27,white,-145,1283.5,False
1225,1362,Queen's Gambit,D06,Blitz,68,black,-137,1293.5,True
1440,1470,Slav Defense,D10,Classical,40,black,-30,1455.0,True
1834,1667,Caro-Kann Defense,B10,Blitz,44,white,167,1750.5,True
1426,1463,French Defense,C00,Bullet,38,black,-37,1444.5,True
1191,1346,Queen's Gambit,D06,Bullet,55,black,-155,1268.5,True
1483,1492,English Opening,A10,Rapid,57,white,-9,1487.5,False
1815,1658,Italian Game,C50,Blitz,60,white,157,1736.5,True
1207,1353,French Defense,C00,Blitz,67,draw,-146,1280.0,False
1227,1364,French Defense,C00,Blitz,50,black,-137,1295.5,True
1668,1584,Italian Game,C50,Blitz,43,white,84,1626.0,True
1434,1467,French Defense,C00,Blitz,47,white,-33,1450.5,False
1694,1597,King's Indian Defense,E60,Rapid,27,white,97,1645.5,True
1496,1498,Scandinavian Defense,B01,Blitz,29,white,-2,1497.0,False
1710,1605,Italian Game,C50,Rapid,46,black,105,1657.5,False
1189,1344,Slav Defense,D10,Blitz,45,white,-155,1266.5,False
1496,1498,Slav Defense,D10,Classical,55,white,-2,1497.0,False
1437,1469,Scandinavian Defense,B01,Bullet,38,black,-32,1453.0,True
1135,1317,Pirc Defense,B07,Bullet,49,black,-182,1226.0,True
1031,1266,Caro-Kann Defense,B10,Bullet,39,black,-235,1148.5,True
1706,1603,London System,D02,Blitz,34,white,103,1654.5,True
1395,1448,Scandinavian Defense,B01,Blitz,56,white,-53,1421.5,False
1193,1346,King's Indian Defense,E60,Rapid,28,black,-153,1269.5,True
1471,1485,Ruy Lopez,C60,Blitz,55,white,-14,1478.0,False
1838,1669,King's Indian Defense,E60,Bullet,35,black,169,1753.5,False
816,1158,Slav Defense,D10,Blitz,23,black,-342,987.0,True
1051,1275,Pirc Defense,B07,Classical,46,draw,-224,1163.0,False
1223,1361,Caro-Kann Defense,B10,Bullet,28,black,-138,1292.0,True
1938,1719,Ruy Lopez,C60,Bullet,54,white,219,1828.5,True
1585,1543,Scandinavian Defense,B01,Bullet,28,black,42,1564.0,False
1730,1615,Sicilian Defense,B20,Blitz,28,black,115,1672.5,False
1158,1329,Italian Game,C50,Bullet,28,black,-171,1243.5,True
1164,1332,King's Indian Defense,E60,Blitz,52,white,-168,1248.0,False
