white_rating,black_rating,opening_name,opening_eco,time_control,num_moves,result
1644,1572,Ruy Lopez,C60,Bullet,31,draw
1652,1576,Ruy Lopez,C60,Bullet,50,white
1681,1591,English Opening,A10,Blitz,55,white
1388,1444,King's Indian Defense,E60,Classical,52,draw
2136,1818,English Opening,A10,Blitz,41,white
1570,1535,Queen's Gambit,D06,Blitz,66,white
941,1220,King's Indian Defense,E60,Blitz,31,black
1199,1349,Slav Defense,D10,Rapid,28,black
978,1239,Queen's Gambit,D06,Blitz,39,black
1505,1502,French Defense,C00,Rapid,52,white
1463,1481,Italian Game,C50,Blitz,40,black
1359,1429,English Opening,A10,Blitz,68,draw
2103,1801,Sicilian Defense,B20,Blitz,34,draw
1665,1583,Ruy Lopez,C60,Blitz,72,draw
1718,1609,Scandinavian Defense,B01,Classical,24,black
1221,1361,Sicilian Defense,B20,Blitz,52,black
1200,1350,Pirc Defense,B07,Blitz,51,draw
1511,1505,French Defense,C00,Blitz,47,black
1552,1526,French Defense,C00,Blitz,55,black
943,1221,King's Indian Defense,E60,Blitz,43,black
1446,1473,English Opening,A10,Rapid,63,white
1504,1502,Caro-Kann Defense,B10,Blitz,66,draw
1435,1467,Slav Defense,D10,Blitz,27,black
1256,1378,Pirc Defense,B07,Blitz,37,black
1338,1419,Ruy Lopez,C60,Bullet,60,black
1447,1474,Scandinavian Defense,B01,Blitz,24,black
1527,1513,Queen's Gambit,D06,Blitz,42,white
1681,1590,Pirc Defense,B07,Blitz,56,black
1824,1662,Queen's Gambit,D06,Rapid,64,white
1412,1456,Queen's Gambit,D06,Rapid,43,white
1363,1431,Scandinavian Defense,B01,Rapid,21,black
1631,1565,London System,D02,Blitz,63,white
1683,1591,Italian Game,C50,Blitz,25,white
1370,1435,King's Indian Defense,E60,Rapid,35,white
1737,1618,French Defense,C00,Blitz,36,white
1794,1647,English Opening,A10,Blitz,42,black
1888,1694,King's Indian Defense,E60,Blitz,59,black
2033,1766,Pirc Defense,B07,Rapid,39,white
1240,1370,Pirc Defense,B07,Bullet,33,black
1504,1502,English Opening,A10,Blitz,53,white
1503,1501,Scandinavian Defense,B01,Bullet,38,black
1471,1486,Slav Defense,D10,Blitz,64,white
1305,1402,Ruy Lopez,C60,Blitz,55,black
1054,1277,Scandinavian Defense,B01,Blitz,22,black
1528,1514,London System,D02,Blitz,23,white
1269,1384,Italian Game,C50,Rapid,49,black
1526,1513,Slav Defense,D10,Rapid,30,black
1262,1381,Scandinavian Defense,B01,Blitz,62,black
1170,1335,French Defense,C00,Classical,69,black
1570,1535,Caro-Kann Defense,B10,Blitz,63,black
1545,1522,Caro-Kann Defense,B10,Rapid,30,white
1674,1587,Pirc Defense,B07,Bullet,52,white
2156,1828,Pirc Defense,B07,Bullet,66,black
1583,1541,London System,D02,Blitz,28,black
1646,1573,English Opening,A10,Bullet,55,white
1177,1339,Italian Game,C50,Blitz,24,black
1114,1307,Slav Defense,D10,Bullet,61,black
1975,1738,Italian Game,C50,Blitz,27,white
1223,1362,Ruy Lopez,C60,Bullet,53,white
1187,1344,Sicilian Defense,B20,Bullet,59,black
1488,1494,Pirc Defense,B07,Classical,30,white
1473,1487,Caro-Kann Defense,B10,Blitz,51,white
1229,1364,Ruy Lopez,C60,Classical,68,black
1409,1455,Sicilian Defense,B20,Blitz,31,white
1869,1685,French Defense,C00,Bullet,46,black
1258,1379,Scandinavian Defense,B01,Blitz,21,black
1082,1291,Pirc Defense,B07,Blitz,26,black
1783,1642,King's Indian Defense,E60,Bullet,48,white
1648,1574,English Opening,A10,Rapid,60,white
1314,1407,Slav Defense,D10,Blitz,28,white
1025,1262,Slav Defense,D10,Rapid,31,black
1277,1389,Queen's Gambit,D06,Blitz,61,draw
1484,1492,Pirc Defense,B07,Blitz,32,black
1850,1675,King's Indian Defense,E60,Bullet,43,white
1189,1344,Pirc Defense,B07,Classical,38,black
1475,1488,Italian Game,C50,Blitz,33,white
1703,1602,Italian Game,C50,Bullet,69,white
786,1143,Slav Defense,D10,Bullet,32,black
1810,1655,Scandinavian Defense,B01,Blitz,51,white
1145,1322,Ruy Lopez,C60,Classical,43,black
1600,1550,Slav Defense,D10,Rapid,29,white
1574,1537,Italian Game,C50,Rapid,55,black
1825,1662,Scandinavian Defense,B01,Classical,39,black
1665,1582,Ruy Lopez,C60,Rapid,30,white
787,1144,Sicilian Defense,B20,Blitz,31,black
1265,1383,London System,D02,Blitz,40,black
1541,1520,Slav Defense,D10,Bullet,21,white
1442,1471,Italian Game,C50,Bullet,40,draw
1643,1571,Italian Game,C50,Blitz,61,black
1737,1619,English Opening,A10,Bullet,57,white
1683,1592,Sicilian Defense,B20,Classical,61,white
1436,1468,Scandinavian Defense,B01,Classical,51,black
946,1223,Slav Defense,D10,Blitz,54,black
1363,1431,London System,D02,Rapid,57,black
1625,1563,Ruy Lopez,C60,Blitz,64,white
1173,1337,Ruy Lopez,C60,Bullet,41,black
1689,1594,Scandinavian Defense,B01,Blitz,69,black
1773,1637,Sicilian Defense,B20,Bullet,45,white
1538,1519,King's Indian Defense,E60,Blitz,41,black
600,1060,Caro-Kann Defense,B10,Bullet,52,black
1117,1309,Scandinavian Defense,B01,Bullet,50,draw
2066,1783,Ruy Lopez,C60,Bullet,24,white
1336,1418,London System,D02,Classical,34,white
905,1203,Scandinavian Defense,B01,Bullet,23,black
1871,1686,Ruy Lopez,C60,Blitz,60,white
1504,1502,French Defense,C00,Blitz,63,black
1831,1665,Sicilian Defense,B20,Blitz,32,white
1583,1541,Caro-Kann Defense,B10,Blitz,33,white
1638,1569,Queen's Gambit,D06,Bullet,35,white
1609,1555,Italian Game,C50,Blitz,37,white
1709,1604,King's Indian Defense,E60,Blitz,27,draw
2183,1841,King's Indian Defense,E60,Blitz,25,white
1791,1645,Italian Game,C50,Blitz,33,black
1026,1263,Ruy Lopez,C60,Blitz,29,black
1634,1567,Sicilian Defense,B20,Blitz,34,black
1842,1671,Scandinavian Defense,B01,Bullet,60,black
1861,1681,French Defense,C00,Blitz,68,white
1372,1436,Sicilian Defense,B20,Bullet,66,draw
1849,1674,Ruy Lopez,C60,Blitz,56,white
1778,1639,Pirc Defense,B07,Blitz,27,white
2272,1886,Queen's Gambit,D06,Bullet,69,white
1275,1388,Scandinavian Defense,B01,Bullet,46,black
1348,1424,Caro-Kann Defense,B10,Blitz,39,white
1408,1454,Ruy Lopez,C60,Blitz,40,white
1353,1427,Queen's Gambit,D06,Rapid,56,black
1233,1367,Sicilian Defense,B20,Classical,68,draw
671,1085,Scandinavian Defense,B01,Classical,43,black
1370,1435,French Defense,C00,Blitz,55,draw
1611,1556,Caro-Kann Defense,B10,Bullet,66,white
1352,1426,Italian Game,C50,Blitz,43,black
2081,1791,London System,D02,Blitz,59,draw
1504,1502,Ruy Lopez,C60,Blitz,48,black
1887,1693,King's Indian Defense,E60,Blitz,22,white
1578,1539,Slav Defense,D10,Bullet,30,white
1748,1624,Scandinavian Defense,B01,Bullet,24,white
1584,1542,English Opening,A10,Bullet,41,white
1911,1706,Slav Defense,D10,Bullet,24,white
1517,1509,Ruy Lopez,C60,Classical,24,white
1649,1575,Pirc Defense,B07,Bullet,59,black
1610,1555,King's Indian Defense,E60,Blitz,43,black
1414,1457,French Defense,C00,Classical,63,black
1621,1560,Queen's Gambit,D06,Blitz,34,white
2170,1835,Scandinavian Defense,B01,Blitz,34,white
1419,1460,Pirc Defense,B07,Blitz,36,white
1626,1563,Scandinavian Defense,B01,Blitz,31,white
1877,1688,Sicilian Defense,B20,Blitz,64,white
1842,1671,Caro-Kann Defense,B10,Rapid,28,white
1504,1502,Scandinavian Defense,B01,Rapid,26,black
785,1143,French Defense,C00,Rapid,24,black
1655,1577,London System,D02,Classical,61,white
834,1167,Scandinavian Defense,B01,Blitz,49,black
1941,1721,Sicilian Defense,B20,Rapid,54,white
1551,1526,King's Indian Defense,E60,Blitz,22,white
1800,1650,Ruy Lopez,C60,Blitz,67,white
1229,1364,Caro-Kann Defense,B10,Rapid,59,black
1034,1267,French Defense,C00,Rapid,61,black
1578,1539,London System,D02,Rapid,43,white
1490,1495,Slav Defense,D10,Blitz,45,black
1353,1427,Caro-Kann Defense,B10,Blitz,36,draw
1525,1512,King's Indian Defense,E60,Bullet,56,black
2330,1915,English Opening,A10,Blitz,60,white
1750,1625,English Opening,A10,Rapid,62,white
1815,1658,English Opening,A10,Rapid,35,white
1753,1626,London System,D02,Blitz,56,white
1944,1722,Pirc Defense,B07,Blitz,43,white
1443,1472,London System,D02,Blitz,53,white
884,1192,Italian Game,C50,Bullet,30,black
1443,1471,Caro-Kann Defense,B10,Bullet,29,black
1744,1622,Caro-Kann Defense,B10,Classical,48,black
1209,1354,King's Indian Defense,E60,Blitz,66,draw
1447,1473,King's Indian Defense,E60,Classical,29,draw
1292,1396,Scandinavian Defense,B01,Bullet,52,black
1951,1726,Caro-Kann Defense,B10,Rapid,52,white
1725,1613,Queen's Gambit,D06,Blitz,52,white
1695,1597,Caro-Kann Defense,B10,Blitz,35,white
1686,1593,Slav Defense,D10,Blitz,35,black
1489,1495,Queen's Gambit,D06,Rapid,25,black
1559,1529,Sicilian Defense,B20,Classical,64,black
1144,1322,Pirc Defense,B07,Blitz,40,black
844,1172,Ruy Lopez,C60,Bullet,63,white
1545,1522,English Opening,A10,Bullet,49,black
1597,1548,London System,D02,Rapid,47,black
1863,1682,Queen's Gambit,D06,Blitz,54,white
1971,1735,French Defense,C00,Blitz,54,white
1971,1736,Queen's Gambit,D06,Blitz,28,white
1201,1351,Italian Game,C50,Blitz,48,white
1394,1447,Italian Game,C50,Rapid,51,black
1644,1572,Ruy Lopez,C60,Rapid,37,black
2260,1880,Caro-Kann Defense,B10,Rapid,45,black
1944,1722,King's Indian Defense,E60,Rapid,44,white
1836,1668,Sicilian Defense,B20,Rapid,25,white
1384,1442,Slav Defense,D10,Blitz,50,black
1235,1367,Scandinavian Defense,B01,Classical,31,white
1737,1619,Sicilian Defense,B20,Bullet,51,black
1170,1335,Slav Defense,D10,Blitz,55,black
1428,1464,Sicilian Defense,B20,Rapid,51,black
1466,1483,King's Indian Defense,E60,Blitz,63,black
1978,1739,Caro-Kann Defense,B10,Bullet,42,white
1394,1447,King's Indian Defense,E60,Blitz,65,black
768,1134,Pirc Defense,B07,Blitz,53,white
1651,1575,Pirc Defense,B07,Classical,32,black
1290,1395,Queen's Gambit,D06,Blitz,30,black
1513,1507,King's Indian Defense,E60,Bullet,22,white
1474,1487,Pirc Defense,B07,Blitz,24,white
1418,1459,Scandinavian Defense,B01,Blitz,60,white
1737,1618,Slav Defense,D10,Bullet,52,white
1040,1270,Caro-Kann Defense,B10,Blitz,20,black
1345,1423,Queen's Gambit,D06,Blitz,59,draw
1705,1602,King's Indian Defense,E60,Bullet,38,white
1316,1408,London System,D02,Blitz,33,white
1017,1258,Pirc Defense,B07,Blitz,62,black
1701,1601,Scandinavian Defense,B01,Rapid,46,white
1837,1669,Scandinavian Defense,B01,Blitz,66,white
1487,1494,King's Indian Defense,E60,Bullet,50,white
912,1206,Queen's Gambit,D06,Classical,30,black
1712,1606,Caro-Kann Defense,B10,Blitz,40,white
1002,1251,Caro-Kann Defense,B10,Bullet,57,black
1593,1547,London System,D02,Rapid,56,white
1234,1367,King's Indian Defense,E60,Bullet,56,black
1152,1326,London System,D02,Rapid,66,black
1367,1433,Sicilian Defense,B20,Rapid,40,black
1445,1472,London System,D02,Classical,46,draw
1307,1404,King's Indian Defense,E60,Classical,62,black
1677,1589,Pirc Defense,B07,Bullet,30,black
1366,1433,Caro-Kann Defense,B10,Rapid,57,white
1794,1647,Caro-Kann Defense,B10,Blitz,63,black
1584,1542,Italian Game,C50,Blitz,53,black
1291,1396,London System,D02,Blitz,40,white
1240,1370,Scandinavian Defense,B01,Bullet,59,white
1006,1253,Slav Defense,D10,Bullet,62,white
1587,1543,Italian Game,C50,Bullet,51,white
1394,1447,Ruy Lopez,C60,Bullet,61,black
788,1144,Slav Defense,D10,Bullet,56,white
1339,1419,Sicilian Defense,B20,Classical,68,white
1230,1365,King's Indian Defense,E60,Blitz,67,black
1973,1737,French Defense,C00,Rapid,20,white
989,1244,Pirc Defense,B07,Rapid,59,black
1068,1284,Slav Defense,D10,Rapid,49,draw
1833,1667,Slav Defense,D10,Blitz,60,black
1907,1703,Queen's Gambit,D06,Rapid,35,white
1277,1389,English Opening,A10,Rapid,31,white
1310,1405,Scandinavian Defense,B01,Rapid,20,black
1685,1593,Pirc Defense,B07,Classical,27,white
802,1151,Sicilian Defense,B20,Blitz,24,black
942,1221,Pirc Defense,B07,Blitz,67,black
1416,1458,French Defense,C00,Rapid,57,white
1965,1733,Italian Game,C50,Blitz,33,black
1369,1434,English Opening,A10,Rapid,40,black
1530,1515,London System,D02,Bullet,65,white
1840,1670,Italian Game,C50,Bullet,68,white
2132,1816,Sicilian Defense,B20,Blitz,47,white
1327,1414,Slav Defense,D10,Bullet,23,black
1495,1498,Pirc Defense,B07,Classical,29,white
2047,1774,Italian Game,C50,Bullet,59,white
1043,1271,Slav Defense,D10,Rapid,33,white
1808,1654,Slav Defense,D10,Bullet,55,black
1195,1348,Pirc Defense,B07,Classical,68,black
1531,1516,Ruy Lopez,C60,Blitz,43,draw
1427,1463,King's Indian Defense,E60,Bullet,62,black
1213,1357,Pirc Defense,B07,Bullet,78,draw
1205,1352,Slav Defense,D10,Blitz,29,black
1583,1542,English Opening,A10,Classical,23,white
1799,1650,Ruy Lopez,C60,Classical,43,draw
1461,1480,Italian Game,C50,Blitz,55,black
1521,1510,Queen's Gambit,D06,Blitz,20,white
1671,1585,Sicilian Defense,B20,Bullet,56,black
1209,1355,Ruy Lopez,C60,Blitz,67,black
1722,1611,Sicilian Defense,B20,Blitz,37,draw
1746,1623,London System,D02,Bullet,48,draw
2281,1890,English Opening,A10,Blitz,47,white
1387,1443,King's Indian Defense,E60,Rapid,69,black
1363,1432,London System,D02,Bullet,43,draw
1731,1616,French Defense,C00,Bullet,56,white
1746,1623,French Defense,C00,Bullet,36,black
1339,1419,Ruy Lopez,C60,Bullet,59,white
1379,1439,Caro-Kann Defense,B10,Bullet,56,black
1662,1581,Ruy Lopez,C60,Blitz,45,white
1252,1376,English Opening,A10,Bullet,41,white
1377,1439,Pirc Defense,B07,Rapid,69,black
1527,1514,King's Indian Defense,E60,Rapid,66,draw
1799,1650,Queen's Gambit,D06,Classical,56,black
1319,1410,Scandinavian Defense,B01,Blitz,20,black
947,1223,London System,D02,Bullet,41,black
925,1212,Caro-Kann Defense,B10,Bullet,44,black
1122,1311,Queen's Gambit,D06,Bullet,67,black
1106,1303,Scandinavian Defense,B01,Classical,65,black
1454,1477,Ruy Lopez,C60,Classical,59,draw
1143,1321,Pirc Defense,B07,Blitz,55,black
1289,1394,Queen's Gambit,D06,Blitz,28,black
1268,1384,French Defense,C00,Blitz,24,black
1368,1434,Scandinavian Defense,B01,Bullet,61,black
1897,1699,Sicilian Defense,B20,Classical,24,white
1699,1600,Ruy Lopez,C60,Bullet,67,white
1505,1503,Italian Game,C50,Blitz,78,draw
1362,1431,French Defense,C00,Blitz,41,black
1370,1435,King's Indian Defense,E60,Bullet,56,white
1598,1549,Ruy Lopez,C60,Blitz,86,draw
1675,1587,French Defense,C00,Rapid,37,black
1228,1364,London System,D02,Bullet,44,white
1511,1506,Pirc Defense,B07,Blitz,34,draw
891,1196,Sicilian Defense,B20,Blitz,44,black
1564,1532,English Opening,A10,Bullet,64,white
1729,1615,Sicilian Defense,B20,Bullet,48,white
1416,1458,King's Indian Defense,E60,Bullet,47,white
2045,1773,Slav Defense,D10,Bullet,52,white
1236,1368,London System,D02,Blitz,36,black
1565,1532,Ruy Lopez,C60,Rapid,20,white
1489,1494,Queen's Gambit,D06,Rapid,66,black
1470,1485,London System,D02,Classical,54,black
1466,1483,London System,D02,Blitz,32,black
1532,1516,Queen's Gambit,D06,Rapid,37,draw
1754,1627,Sicilian Defense,B20,Blitz,65,white
1913,1706,Caro-Kann Defense,B10,Bullet,57,white
1499,1499,English Opening,A10,Blitz,55,white
1745,1623,Caro-Kann Defense,B10,Blitz,29,black
1289,1394,Pirc Defense,B07,Rapid,48,white
1730,1615,London System,D02,Blitz,27,black
1271,1385,London System,D02,Bullet,52,black
1827,1663,Sicilian Defense,B20,Classical,51,black
2163,1831,Slav Defense,D10,Bullet,37,white
1463,1481,London System,D02,Classical,35,draw
842,1171,French Defense,C00,Rapid,65,black
1336,1418,English Opening,A10,Rapid,42,black
1870,1685,London System,D02,Rapid,45,black
1666,1583,Slav Defense,D10,Bullet,21,white
1575,1538,King's Indian Defense,E60,Blitz,31,black
1803,1652,Sicilian Defense,B20,Rapid,64,draw
1645,1572,English Opening,A10,Rapid,43,white
1865,1682,Scandinavian Defense,B01,Bullet,52,white
1776,1638,Sicilian Defense,B20,Bullet,67,white
1957,1729,London System,D02,Blitz,66,white
1608,1554,Ruy Lopez,C60,Blitz,41,draw
1772,1636,Slav Defense,D10,Blitz,67,white
1408,1454,King's Indian Defense,E60,Rapid,50,white
1320,1410,Queen's Gambit,D06,Rapid,55,white
2012,1756,Sicilian Defense,B20,Blitz,76,draw
1565,1533,Sicilian Defense,B20,Bullet,66,white
1741,1620,Scandinavian Defense,B01,Blitz,56,black
1537,1518,French Defense,C00,Blitz,58,black
1324,1412,Slav Defense,D10,Bullet,51,black
1503,1501,Ruy Lopez,C60,Bullet,63,draw
1931,1716,Pirc Defense,B07,Blitz,34,white
1667,1584,Pirc Defense,B07,Bullet,35,black
987,1244,Italian Game,C50,Blitz,30,black
1435,1467,English Opening,A10,Bullet,59,white
2035,1768,Pirc Defense,B07,Bullet,36,white
1436,1468,Queen's Gambit,D06,Bullet,42,white
960,1230,Sicilian Defense,B20,Blitz,45,black
2068,1784,Slav Defense,D10,Blitz,58,white
1705,1603,Caro-Kann Defense,B10,Blitz,21,white
1479,1490,Sicilian Defense,B20,Bullet,67,white
1389,1445,Slav Defense,D10,Classical,48,draw
1825,1663,Scandinavian Defense,B01,Blitz,26,white
1337,1418,Sicilian Defense,B20,Blitz,53,white
1844,1672,Queen's Gambit,D06,Blitz,23,white
1663,1582,Sicilian Defense,B20,Rapid,55,black
1573,1536,Pirc Defense,B07,Rapid,27,white
1544,1522,Sicilian Defense,B20,Blitz,52,black
1448,1474,London System,D02,Blitz,49,black
1814,1657,King's Indian Defense,E60,Bullet,35,white
1240,1370,King's Indian Defense,E60,Blitz,23,black
1013,1256,London System,D02,Blitz,35,black
1684,1592,Slav Defense,D10,Bullet,56,black
1689,1594,Italian Game,C50,Classical,65,black
1644,1572,Sicilian Defense,B20,Rapid,21,white
1622,1561,Italian Game,C50,Bullet,30,black
1404,1452,Scandinavian Defense,B01,Classical,62,white
1736,1618,King's Indian Defense,E60,Blitz,29,black
1486,1493,Italian Game,C50,Blitz,42,white
1354,1427,Ruy Lopez,C60,Rapid,21,white
1406,1453,King's Indian Defense,E60,Blitz,56,black
2106,1803,Scandinavian Defense,B01,Blitz,30,white
980,1240,French Defense,C00,Blitz,62,black
1650,1575,Pirc Defense,B07,Bullet,55,white
996,1248,Pirc Defense,B07,Blitz,46,black
1468,1484,London System,D02,Blitz,25,white
1370,1435,Caro-Kann Defense,B10,Blitz,36,black
874,1187,Slav Defense,D10,Bullet,65,black
1617,1559,Scandinavian Defense,B01,Bullet,44,white
1386,1443,King's Indian Defense,E60,Rapid,23,white
870,1185,Caro-Kann Defense,B10,Bullet,48,white
1752,1626,London System,D02,Blitz,44,draw
1931,1716,King's Indian Defense,E60,Rapid,65,white
1947,1723,Ruy Lopez,C60,Rapid,21,black
1608,1554,Pirc Defense,B07,Bullet,56,white
1514,1507,Sicilian Defense,B20,Rapid,57,black
1898,1699,Scandinavian Defense,B01,Rapid,67,white
2005,1753,English Opening,A10,Blitz,56,white
1840,1670,English Opening,A10,Rapid,48,white
1218,1359,Sicilian Defense,B20,Rapid,50,black
1560,1530,Caro-Kann Defense,B10,Blitz,35,black
1632,1566,Slav Defense,D10,Blitz,41,black
957,1228,Ruy Lopez,C60,Rapid,20,white
1641,1571,Scandinavian Defense,B01,Classical,59,draw
2182,1841,Slav Defense,D10,Blitz,50,white
1692,1596,Pirc Defense,B07,Rapid,51,white
1942,1721,King's Indian Defense,E60,Rapid,63,white
1555,1528,Queen's Gambit,D06,Rapid,41,white
1478,1489,Scandinavian Defense,B01,Classical,52,black
1614,1557,Caro-Kann Defense,B10,Bullet,29,white
1255,1377,English Opening,A10,Bullet,68,white
1211,1356,Scandinavian Defense,B01,Blitz,67,black
1880,1690,Scandinavian Defense,B01,Blitz,48,draw
1912,1706,Ruy Lopez,C60,Blitz,47,white
1203,1352,London System,D02,Rapid,39,black
1790,1645,King's Indian Defense,E60,Classical,46,white
1474,1487,Pirc Defense,B07,Blitz,27,black
1602,1551,English Opening,A10,Rapid,64,black
1638,1569,Slav Defense,D10,Bullet,78,draw
1798,1649,Pirc Defense,B07,Blitz,67,white
1525,1513,Pirc Defense,B07,Bullet,30,black
1923,1711,Scandinavian Defense,B01,Blitz,69,white
1593,1547,English Opening,A10,Blitz,51,black
1687,1593,Italian Game,C50,Rapid,61,draw
1250,1375,French Defense,C00,Blitz,69,black
2148,1824,Caro-Kann Defense,B10,Blitz,35,white
1641,1571,London System,D02,Bullet,52,draw
1714,1607,English Opening,A10,Bullet,45,white
1018,1259,Caro-Kann Defense,B10,Classical,60,black
1253,1376,Italian Game,C50,Classical,27,black
1871,1685,Scandinavian Defense,B01,Blitz,23,white
1586,1543,Caro-Kann Defense,B10,Bullet,40,white
926,1213,Sicilian Defense,B20,Blitz,62,black
1811,1655,Queen's Gambit,D06,Blitz,55,black
1337,1419,Slav Defense,D10,Blitz,63,draw
1923,1711,Italian Game,C50,Bullet,24,white
1474,1487,French Defense,C00,Blitz,36,white
1561,1530,King's Indian Defense,E60,Bullet,25,white
1854,1677,Italian Game,C50,Blitz,49,white
1231,1366,Italian Game,C50,Bullet,58,black
1202,1351,Pirc Defense,B07,Blitz,58,white
1441,1470,English Opening,A10,Blitz,31,white
1748,1624,Ruy Lopez,C60,Bullet,46,white
1101,1301,Ruy Lopez,C60,Blitz,37,black
1000,1250,Caro-Kann Defense,B10,Blitz,61,white
1747,1623,Scandinavian Defense,B01,Rapid,52,black
1319,1409,Scandinavian Defense,B01,Classical,55,white
1382,1441,Ruy Lopez,C60,Bullet,67,white
943,1222,Scandinavian Defense,B01,Rapid,35,black
1296,1398,Slav Defense,D10,Rapid,77,draw
1498,1499,Ruy Lopez,C60,Blitz,39,white
1779,1639,Sicilian Defense,B20,Blitz,38,white
1269,1385,Pirc Defense,B07,Blitz,41,white
1997,1748,King's Indian Defense,E60,Bullet,35,draw
1295,1398,London System,D02,Classical,37,black
1295,1397,Queen's Gambit,D06,Blitz,33,draw
1961,1730,Queen's Gambit,D06,Blitz,26,white
1563,1531,Ruy Lopez,C60,Blitz,52,black
1334,1417,Ruy Lopez,C60,Bullet,32,white
1453,1476,Caro-Kann Defense,B10,Bullet,33,black
1906,1703,Italian Game,C50,Blitz,65,white
1940,1720,Slav Defense,D10,Blitz,60,white
1255,1378,King's Indian Defense,E60,Rapid,26,black
1487,1493,Slav Defense,D10,Blitz,43,black
1527,1513,King's Indian Defense,E60,Blitz,44,black
1204,1352,Queen's Gambit,D06,Rapid,43,white
1483,1491,King's Indian Defense,E60,Bullet,53,black
1502,1501,Italian Game,C50,Blitz,44,white
1842,1671,London System,D02,Rapid,34,white
1862,1681,Scandinavian Defense,B01,Bullet,57,black
1401,1450,Italian Game,C50,Bullet,37,black
1436,1468,King's Indian Defense,E60,Bullet,65,white
1699,1599,King's Indian Defense,E60,Bullet,52,black
1324,1412,Ruy Lopez,C60,Blitz,29,white
1677,1589,Italian Game,C50,Bullet,43,black
1474,1487,London System,D02,Blitz,56,white
1209,1354,Queen's Gambit,D06,Bullet,30,black
1213,1357,King's Indian Defense,E60,Bullet,64,black
1934,1717,Ruy Lopez,C60,Blitz,58,white
1453,1476,English Opening,A10,Bullet,58,white
1992,1746,Sicilian Defense,B20,Classical,49,white
1346,1423,French Defense,C00,Blitz,30,black
1587,1543,King's Indian Defense,E60,Bullet,36,black
2218,1859,Caro-Kann Defense,B10,Bullet,38,white
1183,1342,English Opening,A10,Blitz,37,black
931,1216,Ruy Lopez,C60,Blitz,50,black
1886,1693,Caro-Kann Defense,B10,Rapid,57,white
1252,1376,London System,D02,Blitz,53,black
1494,1497,French Defense,C00,Blitz,38,white
1324,1412,Italian Game,C50,Blitz,62,black
1580,1540,Slav Defense,D10,Rapid,62,white
1215,1358,London System,D02,Blitz,30,white
1446,1473,Scandinavian Defense,B01,Bullet,47,black
1635,1568,London System,D02,Rapid,26,white
1198,1349,London System,D02,Rapid,43,black
1290,1395,Scandinavian Defense,B01,Blitz,28,black
1396,1448,King's Indian Defense,E60,Classical,56,white
1071,1285,Sicilian Defense,B20,Rapid,39,draw
1373,1436,English Opening,A10,Bullet,48,black
1536,1518,Queen's Gambit,D06,Rapid,52,white
1380,1440,London System,D02,Blitz,64,black
1419,1460,Caro-Kann Defense,B10,Blitz,38,black
1494,1497,Slav Defense,D10,Blitz,66,white
1303,1401,English Opening,A10,Rapid,35,white
1707,1603,King's Indian Defense,E60,Blitz,51,black
1931,1716,Pirc Defense,B07,Blitz,59,white
1361,1431,Caro-Kann Defense,B10,Bullet,35,draw
1646,1573,French Defense,C00,Blitz,57,white
1428,1464,French Defense,C00,Classical,22,white
1610,1555,Slav Defense,D10,Rapid,45,black
1970,1735,London System,D02,Bullet,23,white
1653,1577,Italian Game,C50,Rapid,65,white
968,1234,Caro-Kann Defense,B10,Rapid,32,black
1636,1568,French Defense,C00,Blitz,65,draw
1870,1685,English Opening,A10,Bullet,60,white
1434,1467,Sicilian Defense,B20,Blitz,60,black
1799,1650,Scandinavian Defense,B01,Bullet,64,white
1293,1397,Scandinavian Defense,B01,Blitz,69,white
1054,1277,Ruy Lopez,C60,Blitz,28,black
1542,1521,Italian Game,C50,Classical,63,white
973,1236,English Opening,A10,Blitz,51,black
1428,1464,Queen's Gambit,D06,Rapid,47,draw
1886,1693,Pirc Defense,B07,Classical,50,white
927,1213,London System,D02,Bullet,53,black
1116,1308,Pirc Defense,B07,Bullet,22,black
1190,1345,King's Indian Defense,E60,Rapid,54,black
1481,1490,Pirc Defense,B07,Rapid,62,draw
1390,1445,Sicilian Defense,B20,Blitz,36,white
1920,1710,Queen's Gambit,D06,Blitz,21,draw
1786,1643,Sicilian Defense,B20,Blitz,39,draw
1649,1575,Scandinavian Defense,B01,Rapid,26,black
1544,1522,King's Indian Defense,E60,Rapid,58,white
1618,1559,Queen's Gambit,D06,Bullet,41,black
1241,1370,Queen's Gambit,D06,Bullet,66,black
1757,1628,English Opening,A10,Bullet,34,white
1166,1333,Ruy Lopez,C60,Classical,63,black
1751,1626,King's Indian Defense,E60,Classical,24,white
1856,1678,English Opening,A10,Rapid,57,white
1563,1531,Ruy Lopez,C60,Bullet,69,black
1447,1473,Ruy Lopez,C60,Blitz,31,black
1620,1560,French Defense,C00,Bullet,44,black
642,1071,English Opening,A10,Blitz,32,black
1591,1546,Queen's Gambit,D06,Bullet,65,black
1466,1483,French Defense,C00,Rapid,45,black
1485,1493,King's Indian Defense,E60,Bullet,37,black
1712,1606,Ruy Lopez,C60,Blitz,59,white
1478,1489,King's Indian Defense,E60,Classical,56,black
1158,1329,Italian Game,C50,Blitz,49,black
1458,1479,Italian Game,C50,Bullet,28,black
1520,1510,Ruy Lopez,C60,Classical,66,white
1534,1517,Queen's Gambit,D06,Blitz,52,white
1549,1525,Sicilian Defense,B20,Blitz,38,black
1812,1656,Pirc Defense,B07,Blitz,28,white
1174,1337,Queen's Gambit,D06,Rapid,66,black
